sessionnat;acam;libelle_acam;departement;domaine;codeqp;libelleqp;cat_cand_exa;libelle_cat_exa;sexe;decision_1;libelle_decision_1;decision_11;libelle_decision_11;effectif
2022;16;Toulouse;12;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;51
2022;16;Toulouse;12;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;115
2022;16;Toulouse;12;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;184
2022;16;Toulouse;12;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;140
2022;16;Toulouse;12;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;26
2022;16;Toulouse;12;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;5
2022;16;Toulouse;12;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;1
2022;16;Toulouse;12;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;2
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;496
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;974
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;1113
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;768
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;155
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;66
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;64
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;S;Hors champ;;;1
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;83
2022;16;Toulouse;32;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;29
2022;16;Toulouse;32;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;91
2022;16;Toulouse;32;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;130
2022;16;Toulouse;32;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;123
2022;16;Toulouse;32;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;9
2022;16;Toulouse;32;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;6
2022;16;Toulouse;32;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;5
2022;16;Toulouse;32;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;3
2022;16;Toulouse;46;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;33
2022;16;Toulouse;46;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;75
2022;16;Toulouse;46;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;104
2022;16;Toulouse;46;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;76
2022;16;Toulouse;46;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;15
2022;16;Toulouse;46;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;11
2022;16;Toulouse;46;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;5
2022;16;Toulouse;46;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;2
2022;16;Toulouse;65;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;43
2022;16;Toulouse;65;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;95
2022;16;Toulouse;65;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;153
2022;16;Toulouse;65;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;124
2022;16;Toulouse;65;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;20
2022;16;Toulouse;65;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;11
2022;16;Toulouse;65;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;7
2022;16;Toulouse;65;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;5
2022;16;Toulouse;81;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;81
2022;16;Toulouse;81;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;179
2022;16;Toulouse;81;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;241
2022;16;Toulouse;81;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;199
2022;16;Toulouse;81;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;31
2022;16;Toulouse;81;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;17
2022;16;Toulouse;81;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;9
2022;16;Toulouse;81;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;S;Hors champ;;;2
2022;16;Toulouse;81;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;11
2022;16;Toulouse;82;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;49
2022;16;Toulouse;82;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;118
2022;16;Toulouse;82;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;196
2022;16;Toulouse;82;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;130
2022;16;Toulouse;82;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;16
2022;16;Toulouse;82;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;15
2022;16;Toulouse;82;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;11
2022;16;Toulouse;82;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;13
2022;16;Toulouse;9;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;B;Bien;;;1
2022;16;Toulouse;9;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;1
2022;16;Toulouse;9;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;2
2022;16;Toulouse;12;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;C;Assez bien;;;1
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;A;Très bien;;;2
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;B;Bien;;;3
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;C;Assez bien;;;4
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;4
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;D;Admis sans mention;4
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;7
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;20
2022;16;Toulouse;32;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;C;Assez bien;;;1
2022;16;Toulouse;32;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;1
2022;16;Toulouse;32;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;1
2022;16;Toulouse;46;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;B;Bien;;;1
2022;16;Toulouse;65;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;1
2022;16;Toulouse;65;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;1
2022;16;Toulouse;81;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;1
2022;16;Toulouse;81;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;1
2022;16;Toulouse;82;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;B;Bien;;;1
2022;16;Toulouse;82;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;D;Admis sans mention;1
2022;16;Toulouse;82;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;2
2022;16;Toulouse;82;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;1
2022;16;Toulouse;12;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;3
2022;16;Toulouse;12;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;3
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;B;Bien;;;3
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;C;Assez bien;;;6
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;D;Admis sans mention;;;11
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;D;Admis sans mention;6
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;U;Refusé;1
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;9
2022;16;Toulouse;31;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;17
2022;16;Toulouse;32;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;1
2022;16;Toulouse;46;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;D;Admis sans mention;1
2022;16;Toulouse;46;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;1
2022;16;Toulouse;65;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;C;Assez bien;;;1
2022;16;Toulouse;65;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;D;Admis sans mention;1
2022;16;Toulouse;65;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;1
2022;16;Toulouse;65;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;1
2022;16;Toulouse;81;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;B;Bien;;;2
2022;16;Toulouse;81;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;D;Admis sans mention;;;1
2022;16;Toulouse;81;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;1
2022;16;Toulouse;82;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;1
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;A;Très bien;;;3
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;B;Bien;;;1
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;C;Assez bien;;;3
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;3
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;2
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;P;Passe le second groupe;U;Refusé;1
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;R;Refusé;;;5
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;1
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;B;Bien;;;1
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;C;Assez bien;;;3
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;5
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;P;Passe le second groupe;U;Refusé;2
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;R;Refusé;;;2
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;2
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;X;Absent;;;1
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;B;Bien;;;3
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;C;Assez bien;;;4
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;3
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;R;Refusé;;;1
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;X;Absent;;;1
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;A;Très bien;;;1
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;B;Bien;;;2
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;C;Assez bien;;;4
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;2
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;P;Passe le second groupe;U;Refusé;1
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;B;Bien;;;2
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;1
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;3
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;2
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;R;Refusé;;;4
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;1
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;R;Refusé;;;1
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;S;Hors champ;;;1
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;R;Refusé;;;1
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;1
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;1
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;A;Très bien;;;1
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;P;Passe le second groupe;U;Refusé;1
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;632
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;1338
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;1581
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;1021
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;157
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;54
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;46
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;S;Hors champ;;;9
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;67
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;282
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;653
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;824
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;540
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;92
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;28
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;15
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;S;Hors champ;;;3
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;30
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;92
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;207
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;306
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;221
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;28
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;12
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;3
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;S;Hors champ;;;1
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;8
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;177
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;415
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;618
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;432
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;68
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;34
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;26
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;S;Hors champ;;;2
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;24
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;242
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;535
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;708
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;436
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;42
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;20
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;12
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;S;Hors champ;;;1
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;19
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;443
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;885
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;1178
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;922
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;154
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;60
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;41
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;S;Hors champ;;;4
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;37
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;195
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;448
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;626
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;486
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;102
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;43
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;23
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;S;Hors champ;;;1
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;23
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;55
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;152
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;252
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;175
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;35
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;9
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;6
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;12
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;112
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;286
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;437
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;376
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;66
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;43
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;35
2022;17;Nantes;72;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;15
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;147
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;357
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;493
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;379
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;58
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;16
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;11
2022;17;Nantes;85;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;14
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;A;Très bien;;;2
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;B;Bien;;;5
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;C;Assez bien;;;16
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;15
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;D;Admis sans mention;2
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;U;Refusé;2
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;14
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;15
2022;17;Nantes;44;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;Y;TB avec félicitations;;;1
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;4
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;D;Admis sans mention;2
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;U;Refusé;1
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;2
2022;17;Nantes;49;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;6
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;B;Bien;;;1
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;1
2022;17;Nantes;53;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;D;Admis sans mention;1
